National Risk Index ID,state,abbrev,county,Population (2020),Building Value ($),Agriculture Value ($),Area (sq mi),National Risk Index - Value - Composite,National Risk Index - Score - Composite,National Risk Index - Rating - Composite,National Risk Index - State Percentile - Composite,Expected Annual Loss - Score - Composite,Expected Annual Loss - Rating - Composite,Expected Annual Loss - State Percentile - Composite,Expected Annual Loss - Total - Composite,Expected Annual Loss - Building Value - Composite,Expected Annual Loss - Population - Composite,Expected Annual Loss - Population Equivalence - Composite,Expected Annual Loss - Agriculture Value - Composite,Expected Annual Loss Rate - Building - Composite,Expected Annual Loss Rate - Population - Composite,Expected Annual Loss Rate - Agriculture - Composite,Expected Annual Loss Rate - National Percentile - Composite,Social Vulnerability and Community Resilience Adjusted Expected Annual Loss Rate - National Percentile - Composite,Social Vulnerability - Score,Social Vulnerability - Rating,Social Vulnerability - State Percentile,Community Resilience - Score,Community Resilience - Rating,Community Resilience - State Percentile,Community Resilience - Value,Community Risk Factor - Value,Avalanche - Number of Events,Avalanche - Annualized Frequency,Avalanche - Exposure - Impacted Area (sq mi),Avalanche - Exposure - Building Value,Avalanche - Exposure - Population,Avalanche - Exposure - Population Equivalence,Avalanche - Exposure - Total,Avalanche - Historic Loss Ratio - Buildings,Avalanche - Historic Loss Ratio - Population,Avalanche - Historic Loss Ratio - Total Rating,Avalanche - Expected Annual Loss - Building Value,Avalanche - Expected Annual Loss - Population,Avalanche - Expected Annual Loss - Population Equivalence,Avalanche - Expected Annual Loss - Total,Avalanche - Expected Annual Loss Score,Avalanche - Expected Annual Loss Rating,Avalanche - Expected Annual Loss Rate - Building,Avalanche - Expected Annual Loss Rate - Population,Avalanche - Expected Annual Loss Rate - National Percentile,Avalanche - Hazard Type Risk Index Value,Avalanche - Hazard Type Risk Index Score,Avalanche - Hazard Type Risk Index Rating,Coastal Flooding - Number of Events,Coastal Flooding - Annualized Frequency,Coastal Flooding - Exposure - Impacted Area (sq mi),Coastal Flooding - Exposure - Building Value,Coastal Flooding - Exposure - Population,Coastal Flooding - Exposure - Population Equivalence,Coastal Flooding - Exposure - Total,Coastal Flooding - Historic Loss Ratio - Buildings,Coastal Flooding - Historic Loss Ratio - Population,Coastal Flooding - Historic Loss Ratio - Total Rating,Coastal Flooding - Expected Annual Loss - Building Value,Coastal Flooding - Expected Annual Loss - Population,Coastal Flooding - Expected Annual Loss - Population Equivalence,Coastal Flooding - Expected Annual Loss - Total,Coastal Flooding - Expected Annual Loss Score,Coastal Flooding - Expected Annual Loss Rating,Coastal Flooding - Expected Annual Loss Rate - Building,Coastal Flooding - Expected Annual Loss Rate - Population,Coastal Flooding - Expected Annual Loss Rate - National Percentile,Coastal Flooding - Hazard Type Risk Index Value,Coastal Flooding - Hazard Type Risk Index Score,Coastal Flooding - Hazard Type Risk Index Rating,Cold Wave - Number of Events,Cold Wave - Annualized Frequency,Cold Wave - Exposure - Impacted Area (sq mi),Cold Wave - Exposure - Building Value,Cold Wave - Exposure - Population,Cold Wave - Exposure - Population Equivalence,Cold Wave - Exposure - Agriculture Value,Cold Wave - Exposure - Total,Cold Wave - Historic Loss Ratio - Buildings,Cold Wave - Historic Loss Ratio - Population,Cold Wave - Historic Loss Ratio - Agriculture,Cold Wave - Historic Loss Ratio - Total Rating,Cold Wave - Expected Annual Loss - Building Value,Cold Wave - Expected Annual Loss - Population,Cold Wave - Expected Annual Loss - Population Equivalence,Cold Wave - Expected Annual Loss - Agriculture Value,Cold Wave - Expected Annual Loss - Total,Cold Wave - Expected Annual Loss Score,Cold Wave - Expected Annual Loss Rating,Cold Wave - Expected Annual Loss Rate - Building,Cold Wave - Expected Annual Loss Rate - Population,Cold Wave - Expected Annual Loss Rate - Agriculture,Cold Wave - Expected Annual Loss Rate - National Percentile,Cold Wave - Hazard Type Risk Index Value,Cold Wave - Hazard Type Risk Index Score,Cold Wave - Hazard Type Risk Index Rating,Drought - Number of Events,Drought - Annualized Frequency,Drought - Exposure - Impacted Area (sq mi),Drought - Exposure - Agriculture Value,Drought - Exposure - Total,Drought - Historic Loss Ratio - Agriculture,Drought - Historic Loss Ratio - Total Rating,Drought - Expected Annual Loss - Agriculture Value,Drought - Expected Annual Loss - Total,Drought - Expected Annual Loss Score,Drought - Expected Annual Loss Rating,Drought - Expected Annual Loss Rate - Agriculture,Drought - Expected Annual Loss Rate - National Percentile,Drought - Hazard Type Risk Index Value,Drought - Hazard Type Risk Index Score,Drought - Hazard Type Risk Index Rating,Earthquake - Number of Events,Earthquake - Annualized Frequency,Earthquake - Exposure - Impacted Area (sq mi),Earthquake - Exposure - Building Value,Earthquake - Exposure - Population,Earthquake - Exposure - Population Equivalence,Earthquake - Exposure - Total,Earthquake - Historic Loss Ratio - Buildings,Earthquake - Historic Loss Ratio - Population,Earthquake - Historic Loss Ratio - Total Rating,Earthquake - Expected Annual Loss - Building Value,Earthquake - Expected Annual Loss - Population,Earthquake - Expected Annual Loss - Population Equivalence,Earthquake - Expected Annual Loss - Total,Earthquake - Expected Annual Loss Score,Earthquake - Expected Annual Loss Rating,Earthquake - Expected Annual Loss Rate - Building,Earthquake - Expected Annual Loss Rate - Population,Earthquake - Expected Annual Loss Rate - National Percentile,Earthquake - Hazard Type Risk Index Value,Earthquake - Hazard Type Risk Index Score,Earthquake - Hazard Type Risk Index Rating,Hail - Number of Events,Hail - Annualized Frequency,Hail - Exposure - Impacted Area (sq mi),Hail - Exposure - Building Value,Hail - Exposure - Population,Hail - Exposure - Population Equivalence,Hail - Exposure - Agriculture Value,Hail - Exposure - Total,Hail - Historic Loss Ratio - Buildings,Hail - Historic Loss Ratio - Population,Hail - Historic Loss Ratio - Agriculture,Hail - Historic Loss Ratio - Total Rating,Hail - Expected Annual Loss - Building Value,Hail - Expected Annual Loss - Population,Hail - Expected Annual Loss - Population Equivalence,Hail - Expected Annual Loss - Agriculture Value,Hail - Expected Annual Loss - Total,Hail - Expected Annual Loss Score,Hail - Expected Annual Loss Rating,Hail - Expected Annual Loss Rate - Building,Hail - Expected Annual Loss Rate - Population,Hail - Expected Annual Loss Rate - Agriculture,Hail - Expected Annual Loss Rate - National Percentile,Hail - Hazard Type Risk Index Value,Hail - Hazard Type Risk Index Score,Hail - Hazard Type Risk Index Rating,Heat Wave - Number of Events,Heat Wave - Annualized Frequency,Heat Wave - Exposure - Impacted Area (sq mi),Heat Wave - Exposure - Building Value,Heat Wave - Exposure - Population,Heat Wave - Exposure - Population Equivalence,Heat Wave - Exposure - Agriculture Value,Heat Wave - Exposure - Total,Heat Wave - Historic Loss Ratio - Buildings,Heat Wave - Historic Loss Ratio - Population,Heat Wave - Historic Loss Ratio - Agriculture,Heat Wave - Historic Loss Ratio - Total Rating,Heat Wave - Expected Annual Loss - Building Value,Heat Wave - Expected Annual Loss - Population,Heat Wave - Expected Annual Loss - Population Equivalence,Heat Wave - Expected Annual Loss - Agriculture Value,Heat Wave - Expected Annual Loss - Total,Heat Wave - Expected Annual Loss Score,Heat Wave - Expected Annual Loss Rating,Heat Wave - Expected Annual Loss Rate - Building,Heat Wave - Expected Annual Loss Rate - Population,Heat Wave - Expected Annual Loss Rate - Agriculture,Heat Wave - Expected Annual Loss Rate - National Percentile,Heat Wave - Hazard Type Risk Index Value,Heat Wave - Hazard Type Risk Index Score,Heat Wave - Hazard Type Risk Index Rating,Hurricane - Number of Events,Hurricane - Annualized Frequency,Hurricane - Exposure - Impacted Area (sq mi),Hurricane - Exposure - Building Value,Hurricane - Exposure - Population,Hurricane - Exposure - Population Equivalence,Hurricane - Exposure - Agriculture Value,Hurricane - Exposure - Total,Hurricane - Historic Loss Ratio - Buildings,Hurricane - Historic Loss Ratio - Population,Hurricane - Historic Loss Ratio - Agriculture,Hurricane - Historic Loss Ratio - Total Rating,Hurricane - Expected Annual Loss - Building Value,Hurricane - Expected Annual Loss - Population,Hurricane - Expected Annual Loss - Population Equivalence,Hurricane - Expected Annual Loss - Agriculture Value,Hurricane - Expected Annual Loss - Total,Hurricane - Expected Annual Loss Score,Hurricane - Expected Annual Loss Rating,Hurricane - Expected Annual Loss Rate - Building,Hurricane - Expected Annual Loss Rate - Population,Hurricane - Expected Annual Loss Rate - Agriculture,Hurricane - Expected Annual Loss Rate - National Percentile,Hurricane - Hazard Type Risk Index Value,Hurricane - Hazard Type Risk Index Score,Hurricane - Hazard Type Risk Index Rating,Ice Storm - Number of Events,Ice Storm - Annualized Frequency,Ice Storm - Exposure - Impacted Area (sq mi),Ice Storm - Exposure - Building Value,Ice Storm - Exposure - Population,Ice Storm - Exposure - Population Equivalence,Ice Storm - Exposure - Total,Ice Storm - Historic Loss Ratio - Buildings,Ice Storm - Historic Loss Ratio - Population,Ice Storm - Historic Loss Ratio - Total Rating,Ice Storm - Expected Annual Loss - Building Value,Ice Storm - Expected Annual Loss - Population,Ice Storm - Expected Annual Loss - Population Equivalence,Ice Storm - Expected Annual Loss - Total,Ice Storm - Expected Annual Loss Score,Ice Storm - Expected Annual Loss Rating,Ice Storm - Expected Annual Loss Rate - Building,Ice Storm - Expected Annual Loss Rate - Population,Ice Storm - Expected Annual Loss Rate - National Percentile,Ice Storm - Hazard Type Risk Index Value,Ice Storm - Hazard Type Risk Index Score,Ice Storm - Hazard Type Risk Index Rating,Landslide - Number of Events,Landslide - Annualized Frequency,Landslide - Exposure - Impacted Area (sq mi),Landslide - Exposure - Building Value,Landslide - Exposure - Population,Landslide - Exposure - Population Equivalence,Landslide - Exposure - Total,Landslide - Historic Loss Ratio - Buildings,Landslide - Historic Loss Ratio - Population,Landslide - Historic Loss Ratio - Total Rating,Landslide - Expected Annual Loss - Building Value,Landslide - Expected Annual Loss - Population,Landslide - Expected Annual Loss - Population Equivalence,Landslide - Expected Annual Loss - Total,Landslide - Expected Annual Loss Score,Landslide - Expected Annual Loss Rating,Landslide - Expected Annual Loss Rate - Building,Landslide - Expected Annual Loss Rate - Population,Landslide - Expected Annual Loss Rate - National Percentile,Landslide - Hazard Type Risk Index Value,Landslide - Hazard Type Risk Index Score,Landslide - Hazard Type Risk Index Rating,Lightning - Number of Events,Lightning - Annualized Frequency,Lightning - Exposure - Impacted Area (sq mi),Lightning - Exposure - Building Value,Lightning - Exposure - Population,Lightning - Exposure - Population Equivalence,Lightning - Exposure - Total,Lightning - Historic Loss Ratio - Buildings,Lightning - Historic Loss Ratio - Population,Lightning - Historic Loss Ratio - Total Rating,Lightning - Expected Annual Loss - Building Value,Lightning - Expected Annual Loss - Population,Lightning - Expected Annual Loss - Population Equivalence,Lightning - Expected Annual Loss - Total,Lightning - Expected Annual Loss Score,Lightning - Expected Annual Loss Rating,Lightning - Expected Annual Loss Rate - Building,Lightning - Expected Annual Loss Rate - Population,Lightning - Expected Annual Loss Rate - National Percentile,Lightning - Hazard Type Risk Index Value,Lightning - Hazard Type Risk Index Score,Lightning - Hazard Type Risk Index Rating,Riverine Flooding - Number of Events,Riverine Flooding - Annualized Frequency,Riverine Flooding - Exposure - Impacted Area (sq mi),Riverine Flooding - Exposure - Building Value,Riverine Flooding - Exposure - Population,Riverine Flooding - Exposure - Population Equivalence,Riverine Flooding - Exposure - Agriculture Value,Riverine Flooding - Exposure - Total,Riverine Flooding - Historic Loss Ratio - Buildings,Riverine Flooding - Historic Loss Ratio - Population,Riverine Flooding - Historic Loss Ratio - Agriculture,Riverine Flooding - Historic Loss Ratio - Total Rating,Riverine Flooding - Expected Annual Loss - Building Value,Riverine Flooding - Expected Annual Loss - Population,Riverine Flooding - Expected Annual Loss - Population Equivalence,Riverine Flooding - Expected Annual Loss - Agriculture Value,Riverine Flooding - Expected Annual Loss - Total,Riverine Flooding - Expected Annual Loss Score,Riverine Flooding - Expected Annual Loss Rating,Riverine Flooding - Expected Annual Loss Rate - Building,Riverine Flooding - Expected Annual Loss Rate - Population,Riverine Flooding - Expected Annual Loss Rate - Agriculture,Riverine Flooding - Expected Annual Loss Rate - National Percentile,Riverine Flooding - Hazard Type Risk Index Value,Riverine Flooding - Hazard Type Risk Index Score,Riverine Flooding - Hazard Type Risk Index Rating,Strong Wind - Number of Events,Strong Wind - Annualized Frequency,Strong Wind - Exposure - Impacted Area (sq mi),Strong Wind - Exposure - Building Value,Strong Wind - Exposure - Population,Strong Wind - Exposure - Population Equivalence,Strong Wind - Exposure - Agriculture Value,Strong Wind - Exposure - Total,Strong Wind - Historic Loss Ratio - Buildings,Strong Wind - Historic Loss Ratio - Population,Strong Wind - Historic Loss Ratio - Agriculture,Strong Wind - Historic Loss Ratio - Total Rating,Strong Wind - Expected Annual Loss - Building Value,Strong Wind - Expected Annual Loss - Population,Strong Wind - Expected Annual Loss - Population Equivalence,Strong Wind - Expected Annual Loss - Agriculture Value,Strong Wind - Expected Annual Loss - Total,Strong Wind - Expected Annual Loss Score,Strong Wind - Expected Annual Loss Rating,Strong Wind - Expected Annual Loss Rate - Building,Strong Wind - Expected Annual Loss Rate - Population,Strong Wind - Expected Annual Loss Rate - Agriculture,Strong Wind - Expected Annual Loss Rate - National Percentile,Strong Wind - Hazard Type Risk Index Value,Strong Wind - Hazard Type Risk Index Score,Strong Wind - Hazard Type Risk Index Rating,Tornado - Number of Events,Tornado - Annualized Frequency,Tornado - Exposure - Impacted Area (sq mi),Tornado - Exposure - Building Value,Tornado - Exposure - Population,Tornado - Exposure - Population Equivalence,Tornado - Exposure - Agriculture Value,Tornado - Exposure - Total,Tornado - Historic Loss Ratio - Buildings,Tornado - Historic Loss Ratio - Population,Tornado - Historic Loss Ratio - Agriculture,Tornado - Historic Loss Ratio - Total Rating,Tornado - Expected Annual Loss - Building Value,Tornado - Expected Annual Loss - Population,Tornado - Expected Annual Loss - Population Equivalence,Tornado - Expected Annual Loss - Agriculture Value,Tornado - Expected Annual Loss - Total,Tornado - Expected Annual Loss Score,Tornado - Expected Annual Loss Rating,Tornado - Expected Annual Loss Rate - Building,Tornado - Expected Annual Loss Rate - Population,Tornado - Expected Annual Loss Rate - Agriculture,Tornado - Expected Annual Loss Rate - National Percentile,Tornado - Hazard Type Risk Index Value,Tornado - Hazard Type Risk Index Score,Tornado - Hazard Type Risk Index Rating,Tsunami - Historic Loss Ratio - Total Rating,Volcanic Activity - Number of Events,Volcanic Activity - Annualized Frequency,Volcanic Activity - Exposure - Impacted Area (sq mi),Volcanic Activity - Exposure - Building Value,Volcanic Activity - Exposure - Population,Volcanic Activity - Exposure - Population Equivalence,Volcanic Activity - Exposure - Total,Volcanic Activity - Historic Loss Ratio - Buildings,Volcanic Activity - Historic Loss Ratio - Population,Volcanic Activity - Historic Loss Ratio - Total Rating,Volcanic Activity - Expected Annual Loss - Building Value,Volcanic Activity - Expected Annual Loss - Population,Volcanic Activity - Expected Annual Loss - Population Equivalence,Volcanic Activity - Expected Annual Loss - Total,Volcanic Activity - Expected Annual Loss Score,Volcanic Activity - Expected Annual Loss Rating,Volcanic Activity - Expected Annual Loss Rate - Building,Volcanic Activity - Expected Annual Loss Rate - Population,Volcanic Activity - Expected Annual Loss Rate - National Percentile,Volcanic Activity - Hazard Type Risk Index Value,Volcanic Activity - Hazard Type Risk Index Score,Volcanic Activity - Hazard Type Risk Index Rating,Wildfire - Number of Events,Wildfire - Annualized Frequency,Wildfire - Exposure - Impacted Area (sq mi),Wildfire - Exposure - Building Value,Wildfire - Exposure - Population,Wildfire - Exposure - Population Equivalence,Wildfire - Exposure - Agriculture Value,Wildfire - Exposure - Total,Wildfire - Historic Loss Ratio - Buildings,Wildfire - Historic Loss Ratio - Population,Wildfire - Historic Loss Ratio - Agriculture,Wildfire - Historic Loss Ratio - Total Rating,Wildfire - Expected Annual Loss - Building Value,Wildfire - Expected Annual Loss - Population,Wildfire - Expected Annual Loss - Population Equivalence,Wildfire - Expected Annual Loss - Agriculture Value,Wildfire - Expected Annual Loss - Total,Wildfire - Expected Annual Loss Score,Wildfire - Expected Annual Loss Rating,Wildfire - Expected Annual Loss Rate - Building,Wildfire - Expected Annual Loss Rate - Population,Wildfire - Expected Annual Loss Rate - Agriculture,Wildfire - Expected Annual Loss Rate - National Percentile,Wildfire - Hazard Type Risk Index Value,Wildfire - Hazard Type Risk Index Score,Wildfire - Hazard Type Risk Index Rating,Winter Weather - Number of Events,Winter Weather - Annualized Frequency,Winter Weather - Exposure - Impacted Area (sq mi),Winter Weather - Exposure - Building Value,Winter Weather - Exposure - Population,Winter Weather - Exposure - Population Equivalence,Winter Weather - Exposure - Agriculture Value,Winter Weather - Exposure - Total,Winter Weather - Historic Loss Ratio - Buildings,Winter Weather - Historic Loss Ratio - Population,Winter Weather - Historic Loss Ratio - Agriculture,Winter Weather - Historic Loss Ratio - Total Rating,Winter Weather - Expected Annual Loss - Building Value,Winter Weather - Expected Annual Loss - Population,Winter Weather - Expected Annual Loss - Population Equivalence,Winter Weather - Expected Annual Loss - Agriculture Value,Winter Weather - Expected Annual Loss - Total,Winter Weather - Expected Annual Loss Score,Winter Weather - Expected Annual Loss Rating,Winter Weather - Expected Annual Loss Rate - Building,Winter Weather - Expected Annual Loss Rate - Population,Winter Weather - Expected Annual Loss Rate - Agriculture,Winter Weather - Expected Annual Loss Rate - National Percentile,Winter Weather - Hazard Type Risk Index Value,Winter Weather - Hazard Type Risk Index Score,Winter Weather - Hazard Type Risk Index Rating,National Risk Index Version,Shape__Area,Shape__Length,GlobalID
C08001,Colorado,CO,Adams,519291,80465089100,145031175,1195.557927,80519228.84,94.17753738,Relatively Moderate,96.875,93.77901578,Relatively Moderate,93.75,68812491.3,58658246.67,0.825606144,9577031.274,577213.3602,7.29E-04,1.59E-06,0.003979926,50.13927577,52.52943048,68.94000244,Relatively High,76.5625,64.41999817,Relatively High,82.8125,2.653584003,1.170125181,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not Applicable,NA,NA,NA,NA,NA,Not Applicable,NA,NA,NA,NA,NA,Not Applicable,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not Applicable,NA,NA,NA,NA,NA,Not Applicable,NA,NA,NA,NA,NA,Not Applicable,3.589362906,0.222251573,1195.557927,80465089100,519291,6.02E+12,145031174.7,6.10E+12,2.43E-07,2.60E-06,0.001133111,Very Low,1332.789312,0.089279249,1035639.289,39098.08733,1076070.166,94.02661715,Relatively High,1.66E-08,1.72E-07,2.70E-04,49.79882389,1240575.229,94.46388801,Relatively High,735,27.18734896,1195.557927,81421285.08,81421285.08,1.21E-05,Very Low,26953.24509,26953.24509,52.48138958,Relatively Low,1.86E-04,43.57940447,24741.33017,49.41139039,Very Low,NA,2.80E-04,1195.557927,80464052000,519572,6.03E+12,6.11E+12,0.032394253,7.68E-05,Relatively Low,728633.8,0.011150302,129343.4985,857977.2985,77.22067471,Relatively Low,9.06E-06,2.15E-08,38.47106159,1053751.841,79.79637289,Relatively Low,285,8.378938318,1195.557927,80465089100,519291,6.02E+12,145031175,6.10E+12,8.44E-05,1.54E-08,0.00029885,Relatively High,51419680.49,0.060795103,705223.1979,367192.4089,52492096.1,99.84491315,Very High,6.39E-04,1.17E-07,0.002531817,99.6898263,61400468.4,99.87273306,Very High,0,0,1195.557927,0,0,0,0,0,7.76E-07,1.23E-06,5.52E-05,No Rating,0,0,0,0,0,0,No Expected Annual Losses,0,0,0,0,0,0,No Rating,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not Applicable,NA,NA,NA,NA,NA,NA,Not Applicable,NA,NA,NA,NA,NA,NA,Not Applicable,2,0.026208907,1195.557927,80465089100,519291,6.02E+12,6.10E+12,5.70E-05,2.85E-06,Relatively Moderate,70814.8614,0.022621104,262404.8112,333219.6726,83.8107928,Relatively Moderate,8.80E-07,4.36E-08,37.74150566,388106.7504,84.21052632,Relatively Moderate,0,0.01,2.868088326,5570238695,20281.45377,2.35E+11,2.41E+11,0.001885018,7.40E-06,Relatively Low,105000,0.0015,17400,122400,83.04606706,Relatively Moderate,1.30E-06,2.89E-09,38.92196804,158262.1188,88.56408609,Relatively Moderate,698,31.7123608,1195.557927,80465089100,519291,6.02E+12,6.10E+12,1.95E-08,7.03E-09,Relatively Moderate,45046.24908,0.104289703,1209760.555,1254806.805,96.36422136,Relatively High,5.60E-07,2.01E-07,27.22007722,1512782.413,96.71814672,Relatively High,16,0.666666667,24.36428684,931910155.7,3679.232731,42679099676,5418091.438,43616427923,2.34E-04,8.71E-06,0.038004555,Very Low,145249.7907,0.021359703,247772.5515,137274.7694,530297.1116,56.11265862,Relatively Low,1.81E-06,4.11E-08,9.47E-04,16.46549056,617671.7189,55.83837098,Relatively Low,52,1.508876801,1195.557927,80465089100,519291,6.02E+12,145031175,6.10E+12,2.40E-06,2.84E-08,3.12E-07,Very Low,234482.0438,0.017782397,206275.8023,69.49908625,440827.3452,60.79404467,Relatively Moderate,2.91E-06,3.42E-08,4.79E-07,10.42183623,510732.1684,59.56092905,Relatively Moderate,138,1.514900115,1195.557927,80465089100,519291,6.02E+12,145031175,6.10E+12,4.61E-05,6.29E-07,2.99E-05,Very Low,5615339.116,0.495106858,5743239.558,6571.833103,11365150.51,95.34739454,Relatively High,6.98E-05,9.53E-07,4.53E-05,37.43796526,13291359.98,95.67292396,Relatively High,Not Applicable,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not Applicable,NA,NA,NA,NA,NA,Not Applicable,NA,NA,NA,NA,NA,Not Applicable,NA,1.92E-04,44.48865982,3567740125,19937.65495,2.31E+11,9689205.446,2.35E+11,0.4,6.77E-05,0.013579329,Very Low,134699.841,1.06E-04,1227.999649,31.44026482,135959.2809,68.37416481,Relatively Low,1.67E-06,2.04E-10,2.17E-07,36.0165447,116878.1751,65.12885778,Relatively Low,72.99080545,4.519554517,1195.557927,80465089100,519291,6.02E+12,145031174.7,6.10E+12,4.34E-07,3.02E-09,3.37E-08,Very Low,157967.6838,0.001615863,18744.00968,22.07703148,176733.7705,80.40854225,Relatively Moderate,1.96E-06,3.11E-09,1.52E-07,37.91395853,203898.7266,79.66910595,Relatively Moderate,23-Mar,5211003660,511732.4855,59ea6220-59ce-4558-86eb-608c3947bd56
C08003,Colorado,CO,Alamosa,16357,7863466114,102476261,730.5922584,4051514.423,34.33025772,Very Low,65.625,26.15289384,Very Low,53.125,2736135.646,1998944.516,0.05212279,604624.3633,132566.7666,2.54E-04,3.19E-06,0.001293634,13.37047354,23.67165129,98.05999756,Very High,100,36.11999893,Relatively Low,46.875,2.542253971,1.480743262,0,0.01,542.9700104,1000000,5,58000000,59000000,0.004748381,0.063654348,Relatively Moderate,47.483807,0.003182717,36919.52184,36967.00565,12.01923077,Very Low,6.04E-09,1.95E-07,28.84615385,49129.99206,9.615384615,Very Low,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not Applicable,NA,NA,NA,NA,NA,Not Applicable,NA,NA,NA,NA,NA,Not Applicable,3.842423072,0.237920933,730.5922584,7863466114,16357,1.90E+11,102476261,1.98E+11,4.36E-07,1.07E-06,0.001968024,Very Low,838.2732368,0.0043422,50369.51642,49950.57712,101158.3668,59.88857939,Relatively Low,1.07E-07,2.65E-07,4.87E-04,64.12875271,144611.9128,62.07445116,Relatively Moderate,1407,62.23859824,730.5922584,85426687.62,85426687.62,1.21E-05,Very Low,63525.10436,63525.10436,62.62406948,Relatively Low,6.20E-04,57.87841191,85022.67759,63.538021,Relatively Low,NA,0.00129051,730.5922584,7863403000,16376,1.90E+11,1.98E+11,0.158761419,0.00182415,Very High,1611078.8,0.038550463,447185.375,2058264.175,86.3819251,Relatively Low,2.05E-04,2.36E-06,87.61993191,3079031.876,89.78682787,Relatively Low,30,0.853329809,730.5922584,7863466114,16357,1.90E+11,102476261,1.98E+11,1.90E-05,6.93E-09,2.14E-04,Relatively High,116208.6534,8.36E-05,969.5958041,17820.09585,134998.3451,59.55334988,Relatively Low,1.48E-05,5.11E-09,1.74E-04,45.81265509,199530.181,62.96531976,Relatively Low,0,0,730.5922584,0,0,0,0,0,7.76E-07,1.23E-06,5.52E-05,No Rating,0,0,0,0,0,0,No Expected Annual Losses,0,0,0,0,0,0,No Rating,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not Applicable,NA,NA,NA,NA,NA,NA,Not Applicable,NA,NA,NA,NA,NA,NA,Not Applicable,0,0.01489,730.5922584,7863466114,16357,1.90E+11,1.98E+11,4.42E-07,1.05E-06,Relatively Moderate,51.75798746,2.55E-04,2955.68725,3007.445237,8.56095936,Very Low,6.58E-09,1.56E-08,14.22385077,4562.647444,10.42638241,Very Low,0,0.01,0.019076726,50863652.07,4.368960998,50679947.58,101543599.7,0.005,5.00E-04,Very High,2543.182603,2.18E-05,253.3997379,2796.582341,7.333124412,Very Low,3.23E-07,1.34E-09,10.02820432,3716.721596,7.902345005,Very Low,225,10.19064185,730.5922584,7863466114,16357,1.90E+11,1.98E+11,4.73E-08,2.78E-08,Relatively High,2717.520407,0.003251866,37721.64233,40439.16274,25.997426,Relatively Low,3.46E-07,1.99E-07,25.77220077,60928.22042,31.82110682,Relatively Low,2,0.083333333,0.451454765,123735648.5,308.2810613,3576060311,339102.744,3700135062,0.012274779,2.90E-05,0.038004555,Relatively Moderate,126568.9783,7.44E-04,8635.853077,1073.954074,136278.7854,30.42401733,Very Low,1.61E-05,4.55E-08,1.05E-05,28.87650882,193861.4105,32.67578746,Very Low,2,0.052588858,730.5922584,7863466114,16357,1.90E+11,102476261,1.98E+11,5.23E-06,1.52E-07,2.39E-07,Relatively Low,1563.476434,7.79E-05,903.9311444,1.130171392,2468.53775,4.001240695,Very Low,1.99E-07,4.76E-09,1.10E-08,5.024813896,3663.568454,1.622653516,Very Low,10,0.053046875,730.5922584,7863466114,16357,1.90E+11,102476261,1.98E+11,2.01E-04,1.61E-06,3.44E-05,Relatively Low,83926.20938,0.001393688,16166.77694,187.2460282,100280.2323,15.78784119,Very Low,1.07E-05,8.52E-08,1.83E-06,15.5707196,151142.0864,15.71746739,Very Low,Not Applicable,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not Applicable,NA,NA,NA,NA,NA,Not Applicable,NA,NA,NA,NA,NA,Not Applicable,NA,1.22E-04,34.18938998,1832614174,3783.52964,43888943826,21270722.16,45742828722,0.4,2.57E-06,1.61E-04,Relatively Moderate,51780.9851,2.97E-07,3.442612121,0.312046329,51784.73976,55.01113586,Very Low,6.59E-06,1.81E-11,3.05E-09,53.61119949,70092.55316,58.19280942,Very Low,18.03572269,1.116763015,730.5922584,7863466114,16357,1.90E+11,102476261,1.98E+11,2.82E-07,1.61E-07,1.46E-07,Very Low,1619.195763,2.19E-04,2539.621145,8.346977922,4167.163886,10.3992572,Very Low,2.06E-07,1.34E-08,8.15E-08,10.61590839,6220.575347,9.385937003,Very Low,23-Mar,2987315532,224661.4886,7a9f31c2-1f17-49a3-97c5-bb32b3bfa7c7
