national_risk_index_id,state,county_name,population_(2020),building_value_($),agriculture_value_($),area_(sq_mi),national_risk_index_-_value_-_composite,national_risk_index_-_score_-_composite,national_risk_index_-_rating_-_composite,national_risk_index_-_state_percentile_-_composite,expected_annual_loss_-_score_-_composite,expected_annual_loss_-_rating_-_composite,expected_annual_loss_-_state_percentile_-_composite,expected_annual_loss_-_total_-_composite,expected_annual_loss_-_building_value_-_composite,wildfire_-_number_of_events,wildfire_-_annualized_frequency,wildfire_-_exposure_-_impacted_area_(sq_mi),wildfire_-_exposure_-_building_value,wildfire_-_exposure_-_population,wildfire_-_exposure_-_population_equivalence,wildfire_-_exposure_-_agriculture_value,wildfire_-_exposure_-_total,wildfire_-_historic_loss_ratio_-_buildings,wildfire_-_historic_loss_ratio_-_population,wildfire_-_historic_loss_ratio_-_agriculture,wildfire_-_historic_loss_ratio_-_total_rating,wildfire_-_expected_annual_loss_-_building_value,wildfire_-_expected_annual_loss_-_population,wildfire_-_expected_annual_loss_-_population_equivalence,wildfire_-_expected_annual_loss_-_agriculture_value,wildfire_-_expected_annual_loss_-_total,wildfire_-_expected_annual_loss_score,wildfire_-_expected_annual_loss_rating,wildfire_-_expected_annual_loss_rate_-_building,wildfire_-_expected_annual_loss_rate_-_population,wildfire_-_expected_annual_loss_rate_-_agriculture,wildfire_-_expected_annual_loss_rate_-_national_percentile,wildfire_-_hazard_type_risk_index_value,wildfire_-_hazard_type_risk_index_score,wildfire_-_hazard_type_risk_index_rating,total_workers
C46111,South Dakota,Sanborn,2329,1425936852,128554359,576.209946,2587656.477,19.37639198,Very Low,37.87878788,23.86258124,Very Low,40.90909091,2575392.626,1349215.525,NA,0.001057956,105.3803402,364905372.6,618.3902593,7173327008,33451887.22,7571684268,0.4,0.002409207,0.013579329,Relatively High,197169.637,0.001923775,22315.78554,475.7040856,219961.1266,73.56029271,Relatively Low,1.38274e-4,8.26e-7,3.7e-6,85.74610245,221008.5671,71.87400573,Relatively Low,22
C46115,South Dakota,Spink,6353,3715384859,438793542,1524.981543,6424767.494,50.71587655,Relatively Low,69.6969697,59.1457753,Relatively Low,78.78787879,7357562.139,2054948.539,NA,8.79058e-4,128.4330999,533610118.5,688.7861536,7989919382,45915885.75,8569445386,0.4,6.0433e-4,0.013579329,Relatively High,160597.9102,2.75996e-4,3201.553381,557.5071263,164356.9707,70.0604518,Relatively Low,4.32e-5,4.34e-8,1.27e-6,72.63760738,138513.0293,66.65606109,Relatively Low,39
C46117,South Dakota,Stanley,2972,951302122,58010908,1532.48332,1032338.622,5.536111995,Very Low,4.545454545,10.24450634,Very Low,13.63636364,1371353.921,555144.8964,NA,9.01801e-4,39.95022606,301735648.3,753.317841,8738486956,11322208.15,9051544813,0.4,0.001707618,0.043957666,Relatively High,107593.7542,0.001084981,12585.7806,518.220887,120697.7557,66.71969456,Relatively Low,1.13102e-4,3.65e-7,8.93e-6,83.90073178,90859.80858,61.75628381,Very Low,18
C46119,South Dakota,Sully,1446,1824438038,157450315,1080.99681,2042432.866,14.34934776,Very Low,27.27272727,19.52955741,Very Low,31.81818182,2215873.699,1490331.148,NA,0.001255594,34.94995377,450253288.9,359.07505630000003,4165270653,10647293.51,4626171236,0.4,6.0433e-4,0.013579329,Very High,291732.5831,2.79161e-4,3238.262836,195.2378955,295166.0839,76.51924913,Relatively Low,1.59903e-4,1.93e-7,1.24e-6,86.15972001,272062.8486,73.78300986,Relatively Low,62
C46121,South Dakota,Todd,9304,2030974016,61549328,1404.897105,5395409.909,44.57524658,Very Low,62.12121212,25.93624265,Very Low,45.45454545,2719788.202,1532177.704,NA,0.001496031,33.76234029,1185318286,3092.971888,35878473902,21976141.13,37085768329,0.4,0.001707618,0.043957666,Relatively High,709154.6908,0.008635391,100170.5342,1531.066889,810856.2919,85.39611836,Relatively Low,3.4917e-4,9.28e-7,2.49e-5,93.76391982,1608363.196,89.46866052,Relatively Moderate,8
C46123,South Dakota,Tripp,5612,2547085886,232367302,1633.912876,2935988.216,23.06713331,Very Low,42.42424242,24.82203652,Very Low,43.93939394,2646534.659,1432129.97,NA,6.76518e-4,79.04013493,569518262.6,858.4012128,9957454069,39554404.72,10566526736,0.4,0.001707618,0.043957666,Relatively High,172051.5076,0.001127536,13079.41727,1123.448174,186254.3731,71.46038816,Relatively Low,6.75e-5,2.01e-7,4.83e-6,78.36461979,190578.2887,70.28316895,Relatively Low,55
C46127,South Dakota,Union,16799,5345294872,214471375,471.8443665,6290126.647,50.01590837,Relatively Low,68.18181818,54.81275147,Relatively Low,74.24242424,6338162.828,2712173.297,NA,3.14593e-4,13.46607651,452534430.3,1969.387145,22844890885,9674355.236,23307099671,0.4,6.94e-5,0.013579329,Relatively Moderate,75626.1847,6.87e-5,797.1537698,38.10448429,76461.44296,61.08813236,Very Low,1.41e-5,4.09e-9,1.78e-7,60.41998091,73025.60864,58.76551066,Very Low,10
C46129,South Dakota,Walworth,5315,1606558013,99824100,752.1499089,3370516.77,27.68055997,Very Low,48.48484848,27.94800371,Very Low,46.96969697,2908397.641,1363451.282,NA,0.001582594,45.01398991,521571756.5,735.0017752,8526020593,17504985.65,9065097335,0.4,6.0433e-4,0.013579329,Relatively High,352057.231,6.37171e-4,7391.181728,436.4135355,359884.8262,78.36461979,Relatively Low,2.19138e-4,1.2e-7,4.37e-6,89.21412663,370955.5602,76.61469933,Relatively Low,14
C46135,South Dakota,Yankton,23308,6666309391,186225792,537.6345749,10792725.42,66.65606109,Relatively Low,86.36363636,66.91426803,Relatively Low,86.36363636,9806995.431,5531319.472,NA,4.52496e-4,38.77748136,761264021.2,2147.639447,24912617585,19191560.97,25693073167,0.4,6.94e-5,0.013579329,Relatively Moderate,130261.3199,6.34e-5,734.9316487,120.9259619,131117.1775,67.83328031,Relatively Low,1.95e-5,2.72e-9,6.49e-7,63.44257079,140186.2594,66.87877824,Relatively Low,16
C46137,South Dakota,Ziebach,2413,489527767,68727763,1990.490048,2090485.391,14.922049,Very Low,28.78787879,8.418446301,Very Low,12.12121212,1193906.679,605715.7828,NA,0.001290479,74.2327182,274631584.3,1017.725888,11805620298,26090139.97,12106342022,0.4,6.0433e-4,0.013579329,Relatively Moderate,154954.18,8.90029e-4,10324.33889,472.1630138,165750.6819,70.25135221,Relatively Low,3.16538e-4,3.69e-7,6.87e-6,92.4912504,290223.1683,74.45116131,Relatively Low,7
C49001,Utah,Beaver,7072,1424150337,295934771,2611.042323,1664888.613,10.59497296,Very Low,27.5862069,11.637264,Very Low,27.5862069,1509366.427,987507.3969,NA,0.004163165,13.41526367,355424540.1,1786.08047,20718533450,98517747.3,21172475737,0.4,2.03e-5,8.93e-5,Relatively Low,673930.1654,1.47024e-4,1705.474187,42.37702674,675678.0166,84.21889914,Relatively Low,4.73216e-4,2.08e-8,1.43e-7,95.22748966,746429.5052,83.90073178,Relatively Low,5
C49003,Utah,Box Elder,57579,9980524468,153776277,6797.185085,16771896.8,76.48743239,Relatively Low,72.4137931,77.99442897,Relatively Low,72.4137931,16277194.23,11915148.49,NA,0.011642847,127.0863141,1334200752,5236.694725,60745658813,57681535.18,62137541101,0.4,2.43e-7,6.11055e-4,Relatively Low,4048192.808,5e-6,58.02423822,517.8680624,4048768.7,95.64110722,Relatively Moderate,4.05609e-4,8.69e-11,3.37e-6,94.14572065,3936861.93,94.97295577,Relatively Moderate,116
C49005,Utah,Cache,133078,17513668658,186684664,1184.712827,30151406.7,86.19153675,Relatively Moderate,82.75862069,86.78427731,Relatively Moderate,82.75862069,28922397.71,16875145.84,NA,0.003385344,40.27118303,1202214938,9474.73704,110000000000,53197079.78,111000000000,0.4,2.43e-7,6.11055e-4,Very Low,736191.5278,3.03e-6,35.11573498,132.1661575,736358.8097,84.72796691,Relatively Low,4.2e-5,2.27e-11,7.08e-7,72.25580655,630141.7766,82.46897868,Relatively Low,24
C49007,Utah,Carbon,20381,2750015496,7409112,1500.295743,2697466.372,20.58542794,Very Low,41.37931034,18.8177035,Very Low,37.93103448,2172106.177,616153.0876,NA,8.57743e-4,4.591270303,420952117.1,3171.115162,36784935877,1193891.372,37207081885,0.4,5.31e-6,3.38e-6,Very Low,132771.7983,1.12e-5,129.5605358,0.003481926,132901.3623,68.02418072,Relatively Low,4.83e-5,5.48e-10,4.7e-10,73.94209354,160385.9773,68.37416481,Relatively Low,109
C49011,Utah,Davis,362649,47923465138,27296762,641.6257778,75432314.64,93.79573656,Relatively Moderate,86.20689655,94.98607242,Relatively Moderate,89.65517241,83751267.73,48270416.17,NA,0.002330727,11.62304754,2866190677,21108.33466,245000000000,3599429.506,248000000000,0.4,1.31e-5,0.013579329,Very Low,1835489.821,4.01556e-4,4658.04641,115.6995448,1840263.567,91.40948139,Relatively Moderate,3.83e-5,1.11e-9,4.24e-6,71.0467706,1366304.081,87.87782374,Relatively Moderate,87
C49013,Utah,Duchesne,19596,4166223937,66388102,3283.137236,2709681.759,20.71269488,Very Low,44.82758621,16.92974311,Very Low,34.48275862,2003088.64,768211.4043,NA,8.46389e-4,22.49507049,1187760653,3487.361639,40453395013,6446559.784,41647602226,0.4,1.43468e-4,3.38e-6,Relatively Moderate,489266.9386,3.7024e-4,4294.783262,0.016324437,493561.7382,81.64174356,Relatively Low,1.17437e-4,1.89e-8,2.46e-10,82.72351257,685332.3152,83.13713013,Relatively Low,36
C49015,Utah,Emery,9809,2244048775,17612145,4517.013807,1947952.263,13.39484569,Very Low,34.48275862,14.02042711,Very Low,31.03448276,1762900.722,423654.6881,NA,4.69521e-4,10.06308481,197448483.1,796.5268291,9239711217,1966316.208,9439126017,0.4,2.7e-5,3.38e-6,Relatively High,80337.65422,4.24e-6,49.23333999,0.00265555,80386.89021,61.6608336,Very Low,3.58e-5,4.33e-10,1.51e-10,70.56951957,87313.73126,61.31084951,Very Low,8
C49017,Utah,Garfield,5083,2545999016,24985107,5260.781516,2650058.459,19.94909322,Very Low,37.93103448,19.15815537,Very Low,41.37931034,2188118.295,695695.2451,NA,9.92934e-4,12.96135996,815017888.2,1291.51366,14981558457,8025619.266,15804601964,0.4,2.55e-5,9.05e-5,Relatively High,269688.0826,3.27e-5,379.0222098,0.732033242,270067.8368,75.56474706,Relatively Low,1.05926e-4,6.43e-9,2.93e-8,81.7690105,330226.7594,75.692014,Relatively Low,8
C49019,Utah,Grand,9604,2084202749,8222011,3722.126448,1943931.397,13.29939548,Very Low,31.03448276,11.35871247,Very Low,24.13793103,1488210.184,562404.0951,NA,0.001135158,8.263484904,349350937.4,1366.910195,15856158258,2567950.962,16208077146,0.4,1.52e-5,3.38e-6,Very Low,81964.51739,1.25e-5,144.7328164,0.010659298,82109.26086,62.07445116,Very Low,3.93e-5,1.3e-9,1.3e-9,71.26948775,91499.80803,61.91536748,Very Low,28
C49021,Utah,Iron,57174,13348327301,153133136,3334.057483,26580867.06,84.60069997,Relatively Moderate,79.31034483,83.03930672,Relatively Low,79.31034483,21848471.7,18662536.49,NA,0.015263876,44.75171075,3963980166,14319.94735,166000000000,62332019.42,170000000000,0.4,3.06e-6,1.89712e-4,Relatively Low,14986115.39,2.91996e-4,3387.15663,228.0397086,14989730.58,98.85459752,Relatively High,0.001122696,5.11e-9,1.49e-6,98.5682469,18094902.97,98.88641425,Relatively High,44
C49023,Utah,Juab,11765,1934852212,61572737,3440.170349,7156051.041,55.07476933,Relatively Low,65.51724138,53.11049211,Relatively Low,62.06896552,5965563.702,3582030.385,NA,0.012559942,28.0024824,417512048.5,2403.828762,27884413638,24052094.86,28325977782,0.4,5.34e-5,8.93e-5,Relatively Low,2098394.642,0.001389884,16122.6595,29.62621657,2114546.928,92.33216672,Relatively Moderate,0.001084525,1.18e-7,4.81e-7,98.37734648,2566284.637,92.45943366,Relatively Moderate,68
C49027,Utah,Millard,12968,3927103996,206393898,6905.993401,3266768.626,26.69424117,Very Low,51.72413793,23.89353141,Very Low,51.72413793,2579767.267,1896678.201,NA,0.003195146,40.35805315,863561920.4,2027.491816,23518905064,44499799.48,24426966784,0.4,5.62e-5,8.93e-5,Relatively High,1290289.339,3.77124e-4,4374.63467,11.37599566,1294675.349,88.92777601,Relatively Moderate,3.2856e-4,2.91e-8,5.51e-8,92.65033408,1626053.94,89.59592746,Relatively Moderate,23
C49029,Utah,Morgan,12295,1557773548,19645996,617.0489442,1521972.805,9.226853325,Very Low,20.68965517,20.79851439,Very Low,48.27586207,2316626.457,1367600.497,NA,0.004385565,8.311744376,713979611.1,5956.509989,69095515871,6967447.98,69816462930,0.4,1.31e-5,0.013579329,Very Low,1151490.104,3.05034e-4,3538.391947,424.8362362,1155453.332,88.00509068,Relatively Moderate,7.3919e-4,2.48e-8,2.16e-5,97.20012727,741079.4329,83.83709831,Relatively Low,10
C49031,Utah,Piute,1429,421931241,46573040,774.006294,504975.6353,1.909004136,Very Low,6.896551724,1.826060043,Very Low,6.896551724,440925.4485,198350.9988,NA,9.58778e-4,6.967862573,142587263.4,525.3585114,6094158733,13705800.42,6250451797,0.4,6.23e-5,1.89712e-4,Relatively Moderate,72125.61907,3.68e-5,427.1854496,2.517468123,72555.32199,60.35634744,Very Low,1.70942e-4,2.58e-8,5.41e-8,86.8596882,83094.93123,60.48361438,Very Low,10
C49033,Utah,Rich,2507,1310359420,25309510,1097.384921,1079273.906,5.822462615,Very Low,13.79310345,6.685236769,Very Low,17.24137931,1015297.72,625055.1016,NA,0.002087476,64.44834461,575927999.5,1288.081553,14941746012,18614191.52,15536288203,0.4,1.31e-5,0.013579329,Relatively Moderate,339810.0471,2.67e-5,309.6637961,535.4705232,340655.1815,77.82373528,Relatively Low,2.59326e-4,1.06e-8,2.12e-5,90.67769647,362120.6283,76.36016545,Relatively Low,21
C49035,Utah,Salt Lake,1185141,172000000000,22826241,813.8710893,348054915.7,98.95004773,Relatively High,100,99.07149489,Relatively High,100,316213381.8,197119063.2,NA,0.006571686,24.83090041,10883295553,59968.57183,696000000000,9492661.569,707000000000,0.4,1.02e-5,0.013579329,Relatively Low,23694365.56,0.003515145,40775.68537,1068.074303,23736209.32,99.39548202,Relatively High,1.37589e-4,2.97e-9,4.68e-5,84.15526567,19713380.66,99.23639835,Relatively High,122
C49039,Utah,Sanpete,28408,4684454670,197014087,1618.480823,6210539.674,49.5068406,Relatively Low,62.06896552,48.71556794,Very Low,58.62068966,5214956.591,2207345.955,NA,0.002789292,44.95488946,1242124095,7315.213186,84856472962,72929562.78,86171526619,0.4,1.32e-5,8.93e-5,Relatively Low,1230023.558,2.11311e-4,2451.210264,16.8348247,1232491.603,88.3868915,Relatively Moderate,2.62576e-4,7.44e-9,8.54e-8,90.74132994,1437572.093,88.41870824,Relatively Moderate,119
C49041,Utah,Sevier,21466,4225243408,101564393,1937.621705,3379743.146,27.83964365,Very Low,55.17241379,26.36954503,Very Low,55.17241379,2755928.589,1103322.391,NA,0.002171711,13.73401895,655527039.1,2632.055552,30531844403,28023589.36,31215395031,0.4,5.15e-5,1.68016e-4,Relatively Low,416213.8611,2.30937e-4,2678.865394,13.33582685,418906.0623,79.8918231,Relatively Low,9.85e-5,1.08e-8,1.31e-7,80.8781419,479979.5814,79.51002227,Relatively Low,3
C49043,Utah,Summit,42322,11803918842,29294819,1899.843445,11682934.23,69.36048361,Relatively Low,68.96551724,76.60167131,Relatively Low,68.96551724,15287776.35,11292681.43,NA,0.003653616,28.24704326,5960305204,20373.89631,236000000000,12910874.85,242000000000,0.4,1.65e-5,0.013579329,Relatively Moderate,10356589.12,0.001496828,17363.20981,603.9095333,10374556.24,97.96372892,Relatively High,8.77386e-4,3.54e-8,2.06e-5,97.64556157,7765656.339,97.16831053,Relatively High,20
C49045,Utah,Tooele,72600,10463408500,46741003,7359.545939,17663329.01,77.69646834,Relatively Low,75.86206897,80.77994429,Relatively Low,75.86206897,19133806.81,15843205.25,NA,0.015583782,28.23932844,2502024397,15321.87423,178000000000,23720849.27,180000000000,0.4,2.15e-5,8.93e-5,Very Low,12469579.75,0.004207417,48806.03187,30.62492471,12518416.4,98.50461343,Relatively High,0.001191732,5.8e-8,6.55e-7,98.50461343,11149190.16,98.02736239,Relatively High,33
C49047,Utah,Uintah,35592,4652116661,48468060,4549.519726,1560878.658,9.831371301,Very Low,24.13793103,9.5636026,Very Low,20.68965517,1287225.91,403001.8763,NA,8.56876e-4,21.43954835,603339386.8,5051.315673,58595261811,6189293.829,59204790492,0.4,2.02558e-4,3.38e-6,Very Low,191424.9934,0.00074182199999999995,8605.138838,0.017209278,200030.1494,72.12853961,Relatively Low,4.11e-5,2.08e-8,3.55e-10,72.28762329,242466.3934,72.73305759,Relatively Low,9
C49049,Utah,Utah,659138,91160148867,232344858,2165.869591,152410711.2,96.81832644,Relatively High,96.55172414,97.67873723,Relatively High,96.55172414,163956329.5,108957824.5,NA,0.013642763,91.38310802,10415005662,71181.21372,826000000000,87362911.51,836000000000,0.4,2.39e-6,3.38e-6,Very Low,33391966.97,0.001603858,18604.75449,3.340258354,33410575.06,99.65001591,Relatively High,3.663e-4,2.43e-9,1.44e-8,93.25485205,26139188.27,99.58638244,Relatively High,488
C49051,Utah,Wasatch,34769,5777142634,10096474,1219.756646,5362786.543,44.38434617,Very Low,58.62068966,56.01980811,Relatively Low,65.51724138,6618919.271,4051200.857,NA,0.003063814,15.29983633,2647960334,13330.84921,155000000000,3831319.229,157000000000,0.4,1.68e-5,3.38e-6,Relatively Low,3483958.932,7.47935e-4,8676.047312,0.040526518,3492635.02,94.94113904,Relatively Moderate,6.03059e-4,2.15e-8,4.01e-9,96.30925867,2776117.442,92.96850143,Relatively Moderate,17
C49053,Utah,Washington,180117,30275265959,18878514,2454.979298,113799446.8,95.70474069,Relatively High,93.10344828,95.9455277,Relatively High,93.10344828,108927468.2,97098705.39,NA,0.018231335,26.98813124,9752175219,53002.76792,615000000000,9883613.215,625000000000,0.4,4.38e-6,0.013579329,Relatively Low,72249646.6,0.004296803,49842.91338,2495.201141,72301984.72,99.87273306,Very High,0.002386425,2.39e-8,1.32171e-4,99.77728285,72670473.77,99.87273306,Relatively High,6
C49055,Utah,Wayne,2466,1050083213,14779158,2491.733843,619884.1286,2.481705377,Very Low,10.34482759,2.321262767,Very Low,10.34482759,503337.1927,325552.3666,NA,4.64428e-4,5.302025429,291488741.4,555.2969485,6441444602,3648034.745,6736581378,0.4,1.52e-5,9.05e-5,Relatively High,50988.05698,3.38e-6,39.17010199,0.178980061,51027.40606,54.82023544,Very Low,4.86e-5,1.37e-9,1.21e-8,74.00572701,62842.72175,56.53833917,Very Low,14
C49057,Utah,Weber,262158,42643343203,56710116,666.5023845,80820766.94,94.20935412,Relatively Moderate,89.65517241,94.27421851,Relatively Moderate,86.20689655,75219773.45,49109089.21,NA,0.003009135,22.55211036,4390816951,18447.30183,214000000000,13472717.69,218000000000,0.4,1.31e-5,0.013579329,Relatively Low,3743847.868,4.21434e-4,4888.630646,622.483259,3749358.982,95.29112313,Relatively Moderate,8.78e-5,1.61e-9,1.1e-5,79.54183901,2938112.431,93.38211899,Relatively Moderate,133
C56001,Wyoming,Albany,37019,8782983615,58294927,4352.250578,5103121.037,42.82532612,Very Low,73.91304348,49.92262457,Very Low,78.26086957,5359484.718,1083474.481,NA,0.001237905,38.45691497,1320154453,4954.394393,57470974964,38627916.89,58829757334,0.4,4.42e-5,0.013579329,Relatively Low,602366.8273,2.12699e-4,2467.304963,629.0322804,605463.1646,83.35984728,Relatively Low,6.86e-5,5.75e-9,1.08e-5,77.47375119,519300.7424,80.4327076,Relatively Low,1
C56003,Wyoming,Big Horn,11503,3124602174,85923535,3190.165044,1173852.955,6.395163856,Very Low,17.39130435,5.5091303,Very Low,17.39130435,898025.3332,319521.8306,NA,3.54529e-4,25.35761542,446121741,1166.898591,13536023654,12090433.82,13994235828,0.4,3.67624e-4,0.013579329,Relatively Moderate,61194.41544,1.29955e-4,1507.479251,68.62569951,62770.52039,58.001909,Very Low,1.96e-5,1.13e-8,7.99e-7,63.72892141,80536.91069,60.16544703,Very Low,56
C56005,Wyoming,Campbell,47000,9700671397,80182179,4854.837902,7129332.25,54.85205218,Relatively Low,86.95652174,56.14360879,Relatively Low,86.95652174,6627865.17,3447791.834,NA,0.002967184,93.06229532,2044187033,8840.055606,103000000000,46561693.94,105000000000,0.4,6.0433e-4,0.013579329,Relatively Low,1687769.325,0.009808545,113779.1269,1946.042795,1803494.495,91.34584792,Relatively Moderate,1.73985e-4,2.09e-7,2.43e-5,87.36875597,1729314.341,90.1686287,Relatively Moderate,8
C56007,Wyoming,Carbon,14494,3804300853,84014345,8044.374484,1705188.345,10.88132358,Very Low,34.7826087,11.14206128,Very Low,30.43478261,1466204.668,725431.1998,NA,9.84908e-4,75.29253942,660914864.6,1601.348838,18575646524,40563342.09,19277124731,0.4,4.42e-5,0.013579329,Relatively Moderate,250447.4327,5.73e-5,664.2442824,548.3633802,251660.0404,74.64206172,Relatively Low,6.58e-5,3.95e-9,6.53e-6,76.90104995,281961.374,74.22844416,Relatively Low,109
C56009,Wyoming,Converse,13728,3726157223,64629199,4308.11718,2549533.981,18.93095768,Very Low,47.82608696,25.87434231,Very Low,52.17391304,2716359.865,1490673.111,NA,0.00322744,25.1010965,1128771622,2946.54991,34179978955,33866114.58,35342616691,0.4,6.0433e-4,0.013579329,Relatively Moderate,1275839.539,0.004421615,51290.7298,1628.080509,1328758.349,89.15049316,Relatively Moderate,3.42401e-4,3.22e-7,2.52e-5,92.9366847,1160636.041,86.79605472,Relatively Moderate,9
C56013,Wyoming,Fremont,39175,8643212130,94529804,9359.281395,6874912.298,53.48393255,Relatively Low,82.60869565,51.93438564,Relatively Low,82.60869565,5738097.596,2616594.527,NA,0.001789368,87.90219986,2035093981,9547.808008,111000000000,33814996,113000000000,0.4,5.07e-5,1.65163e-4,Relatively Low,1661201.931,8.43565e-4,9785.348483,10.03020966,1670997.31,90.86859688,Relatively Moderate,1.92197e-4,2.15e-8,1.06e-7,87.81419026,2010863.5,91.28221444,Relatively Moderate,20
C56015,Wyoming,Goshen,12475,3101144095,231569110,2254.699466,3235201.254,26.24880687,Very Low,60.86956522,26.64809656,Very Low,56.52173913,2771414.323,803091.0149,NA,0.001348142,29.1758768,221272421,905.0442333,10498513107,37725831.42,10757511359,0.4,6.0433e-4,0.013579329,Relatively Low,83707.00542,4.0103e-4,4651.953534,929.3596661,89288.31862,62.86986955,Relatively Low,2.7e-5,3.21e-8,4.01e-6,68.05599745,87233.30285,61.27903277,Very Low,3
C56019,Wyoming,Johnson,8436,2354113494,50631996,4216.740943,1193907.034,6.649697741,Very Low,26.08695652,8.139894769,Very Low,26.08695652,1164518.302,815216.0616,NA,0.002418797,24.5935575,541550839.6,1595.351675,18506079426,20537521.3,19068167787,0.4,2.82219e-4,0.013579329,Relatively Moderate,509294.1655,9.94525e-4,11536.49317,707.3898209,521538.0485,82.15081133,Relatively Low,2.16342e-4,1.18e-7,1.4e-5,89.15049316,517403.6538,80.40089087,Relatively Low,30
C56021,Wyoming,Laramie,100483,18263730127,211717572,2714.674218,20672782.3,80.59179128,Relatively Low,100,81.15134633,Relatively Low,100,19725761.92,6342751.597,NA,8.89489e-4,30.63517855,1487033580,7758.132233,89994333907,31753910.72,91513121398,0.4,6.0433e-4,0.013579329,Relatively Low,609636.901,0.004674651,54225.95439,466.9890368,664329.8445,84.05981546,Relatively Low,3.34e-5,4.65e-8,2.21e-6,70.63315304,598159.3445,81.83264397,Relatively Low,10
C56023,Wyoming,Lincoln,19576,5648705263,54890723,4135.958239,11558909.99,69.07413299,Relatively Low,95.65217391,69.45218199,Relatively Low,91.30434783,10929221.56,4973186.702,NA,0.001356188,51.66547504,1104453940,3561.53088,41313758211,24202048.48,42442414200,0.4,5.09e-5,1.65163e-4,Relatively Low,431304.7133,1.83746e-4,2131.448623,5.609486147,433441.7715,80.27362393,Relatively Low,7.64e-5,9.39e-9,1.02e-7,78.46007,461432.5555,79.03277124,Relatively Low,56
C56027,Wyoming,Niobrara,2432,736729060,56987971,2654.476548,858941.2628,4.008908686,Very Low,8.695652174,3.683070257,Very Low,8.695652174,674641.9313,350919.9077,NA,0.002765314,31.94875977,223746772.9,531.4617567,6164956378,25910011.62,6414613162,0.4,7.83392e-4,0.005341309,Relatively High,248824.8281,0.001128257,13087.77807,398.5321543,262311.1383,75.11931276,Relatively Low,3.37743e-4,4.64e-7,6.99e-6,92.96850143,333969.5473,75.72383073,Relatively Low,24
C56029,Wyoming,Park,29572,6999574188,97704296,7035.469921,3255887.516,26.43970729,Very Low,65.2173913,33.17858248,Very Low,65.2173913,3468556.37,1127164.517,NA,6.87564e-4,27.86006112,1007236003,3939.933373,45703227130,15134344.78,46725597478,0.4,6.63e-5,1.65163e-4,Relatively Moderate,280947.2413,1.18892e-4,1379.147521,1.401278539,282327.7901,76.01018136,Relatively Low,4.01e-5,4.02e-9,1.43e-8,71.55583837,252142.4236,73.11485842,Relatively Low,9
C56031,Wyoming,Platte,8567,2198584995,108091331,2132.151704,1545243.629,9.672287623,Very Low,30.43478261,11.57536366,Very Low,34.7826087,1500231.433,545628.3976,NA,0.002453049,37.25783358,310947121.1,865.4354359,10039051056,34725867.3,10384724044,0.4,6.0433e-4,0.013579329,Relatively Moderate,307049.9162,0.001283426,14887.73957,1211.946789,323149.6025,77.37830099,Relatively Low,1.39658e-4,1.5e-7,1.12e-5,84.69615017,338154.9648,75.81928094,Relatively Low,2
C56033,Wyoming,Sheridan,30921,6765130493,68440828,2551.949948,3202873.321,25.99427299,Very Low,56.52173913,31.38347261,Very Low,60.86956522,3257295.694,1484347.708,NA,0.003857325,30.01315517,875892052.5,2848.410261,33041559024,20565097.83,33938016174,0.4,4.66289e-4,0.013579329,Relatively Moderate,1098797.012,0.003338329,38724.61764,1107.450504,1138629.08,87.846007,Relatively Moderate,1.62421e-4,1.08e-7,1.62e-5,86.38243716,1002694.989,86.00063633,Relatively Low,16
C56035,Wyoming,Sublette,8723,3417096880,54924025,4985.480236,5456759.104,44.98886414,Very Low,78.26086957,47.53946147,Very Low,73.91304348,5072446.423,1770929.555,NA,0.001470216,142.5714577,1559829619,3926.773205,45550569178,41750602.24,47152149399,0.4,3.14e-5,1.65163e-4,Relatively High,1028563.472,1.92607e-4,2234.239389,9.630734707,1030807.342,87.08240535,Relatively Moderate,3.01005e-4,2.21e-8,1.75e-7,91.66401527,1087089.669,86.47788737,Relatively Moderate,2
C56037,Wyoming,Sweetwater,42238,9543847850,18872943,10597.074,1189081.028,6.617881005,Very Low,21.73913043,6.80903745,Very Low,21.73913043,1029640.852,353833.317,NA,6.53389e-4,11.10767655,700731359.6,2387.749655,27697895992,5805992.807,28404433345,0.4,4.42e-5,1.65163e-4,Very Low,89858.00758,2.07e-5,239.9905687,0.728854551,90098.727,62.90168629,Relatively Low,9.42e-6,4.9e-10,3.86e-8,56.79287305,94503.59696,62.36080178,Very Low,39
C56039,Wyoming,Teton,23250,7659725780,20166171,4259.833177,11411559.66,68.50143175,Relatively Low,91.30434783,71.15444135,Relatively Low,95.65217391,11781258.5,5056527.279,NA,0.002291869,8.274430037,1828379062,4610.000329,53476003811,7038171.699,55311421045,0.4,3.14e-5,1.65163e-4,Relatively Moderate,1502522.25,2.35425e-4,2730.934028,2.415976562,1505255.6,90.1686287,Relatively Moderate,1.96159e-4,1.01e-8,1.2e-7,88.13235762,1436476.026,88.35507477,Relatively Moderate,5
